Date,Market
2014-11-25,194.789108
2014-11-26,195.287582
2014-11-28,194.873749
2014-12-01,193.519394
2014-12-02,194.770279
2014-12-03,195.52269
2014-12-04,195.306366
2014-12-05,195.62616
2014-12-08,194.318832
2014-12-09,194.187164
2014-12-10,191.074097
2014-12-11,192.042816
2014-12-12,188.939117
2014-12-15,187.641235
2014-12-16,186.136398
2014-12-17,189.785568
2014-12-18,194.478714
2014-12-19,195.306137
2014-12-22,196.204544
2014-12-23,196.469345
2014-12-24,196.488251
2014-12-26,197.121857
2014-12-29,197.386658
2014-12-30,196.327515
2014-12-31,194.379349
2015-01-02,194.275314
2015-01-05,190.766769
2015-01-06,188.969971
2015-01-07,191.324707
2015-01-08,194.719803
2015-01-09,193.159409
2015-01-12,191.646271
2015-01-13,191.107224
2015-01-14,189.953491
2015-01-15,188.213379
2015-01-16,190.681671
2015-01-20,191.088287
2015-01-21,192.052917
2015-01-22,194.908951
2015-01-23,193.840302
2015-01-26,194.294235
2015-01-27,191.731384
2015-01-28,189.272552
2015-01-29,191.022141
2015-01-30,188.620041
2015-02-02,190.955933
2015-02-03,193.717361
2015-02-04,192.979721
2015-02-05,194.927856
2015-02-06,194.388809
2015-02-09,193.518784
2015-02-10,195.580399
2015-02-11,195.693878
2015-02-12,197.575821
2015-02-13,198.389099
2015-02-17,198.701218
2015-02-18,198.720108
2015-02-19,198.578262
2015-02-20,199.769852
2015-02-23,199.741486
2015-02-24,200.308929
2015-02-25,200.138657
2015-02-26,199.902252
2015-02-27,199.221344
2015-03-02,200.479111
2015-03-03,199.656357
2015-03-04,198.814682
2015-03-05,199.032211
2015-03-06,196.232895
2015-03-09,197.046234
2015-03-10,193.849762
2015-03-11,193.395844
2015-03-12,195.854645
2015-03-13,194.65358
2015-03-16,197.254272
2015-03-17,196.667953
2015-03-18,199.032211
2015-03-19,198.124313
2015-03-20,199.873138
2015-03-23,199.483673
2015-03-24,198.362778
2015-03-25,195.455994
2015-03-26,194.990524
2015-03-27,195.436996
2015-03-30,197.821304
2015-03-31,196.092438
2015-04-01,195.399002
2015-04-02,196.101974
2015-04-06,197.422348
2015-04-07,196.899872
2015-04-08,197.564835
2015-04-09,198.438736
2015-04-10,199.521667
2015-04-13,198.619232
2015-04-14,198.999222
2015-04-15,199.892136
2015-04-16,199.835129
2015-04-17,197.536316
2015-04-20,199.341171
2015-04-21,199.103729
2015-04-22,200.082123
2015-04-23,200.585587
2015-04-24,201.051025
2015-04-27,200.215088
2015-04-28,200.851532
2015-04-29,200.025131
2015-04-30,198.020798
2015-05-01,200.167603
2015-05-04,200.737564
2015-05-05,198.438736
2015-05-06,197.621811
2015-05-07,198.410233
2015-05-08,201.022552
2015-05-11,200.063141
2015-05-12,199.464661
2015-05-13,199.502655
2015-05-14,201.582977
2015-05-15,201.801483
2015-05-18,202.428421
2015-05-19,202.361923
2015-05-20,202.219452
2015-05-21,202.808395
2015-05-22,202.323929
2015-05-26,200.148621
2015-05-27,202.048462
2015-05-28,201.820465
2015-05-29,200.566574
2015-06-01,200.975067
2015-06-02,200.775574
2015-06-03,201.30751
2015-06-04,199.607178
2015-06-05,199.265167
2015-06-08,197.982788
2015-06-09,198.011322
2015-06-10,200.395615
2015-06-11,201.051025
2015-06-12,199.41716
2015-06-15,198.628723
2015-06-16,199.721146
2015-06-17,200.044113
2015-06-18,202.057953
2015-06-19,201.227493
2015-06-22,202.258408
2015-06-23,202.411148
2015-06-24,200.941147
2015-06-25,200.292038
2015-06-26,200.358856
2015-06-29,196.130249
2015-06-30,196.531143
2015-07-01,198.134796
2015-07-02,197.896164
2015-07-06,197.275696
2015-07-07,198.554779
2015-07-08,195.232971
2015-07-09,195.490692
2015-07-10,198.048859
2015-07-13,200.22522
2015-07-14,201.141586
2015-07-15,201.05571
2015-07-16,202.62117
2015-07-17,202.812057
2015-07-20,202.955246
2015-07-21,202.134308
2015-07-22,201.685699
2015-07-23,200.587952
2015-07-24,198.487976
2015-07-27,197.342545
2015-07-28,199.7957
2015-07-29,201.189316
2015-07-30,201.237061
2015-07-31,200.883865
2015-08-03,200.196609
2015-08-04,199.805283
2015-08-05,200.549744
2015-08-06,198.879333
2015-08-07,198.468857
2015-08-10,201.05571
2015-08-11,199.175232
2015-08-12,199.423416
2015-08-13,199.21344
2015-08-14,199.843414
2015-08-17,200.988861
2015-08-18,200.387512
2015-08-19,198.8125
2015-08-20,194.736603
2015-08-21,188.646591
2015-08-24,180.933899
2015-08-25,178.71936
2015-08-26,185.830688
2015-08-27,190.107056
2015-08-28,190.183456
2015-08-31,188.560684
2015-09-01,183.052979
2015-09-02,186.527542
2015-09-03,186.756622
2015-09-04,183.835709
2015-09-08,188.48436
2015-09-09,185.907059
2015-09-10,186.947525
2015-09-11,187.797058
2015-09-14,187.071625
2015-09-15,189.429337
2015-09-16,191.042557
2015-09-17,190.622528
2015-09-18,187.449417
2015-09-21,188.485672
2015-09-22,186.048538
2015-09-23,185.760681
2015-09-24,185.117798
2015-09-25,185.060242
2015-09-28,180.301086
2015-09-29,180.464218
2015-09-30,183.832092
2015-10-01,184.350204
2015-10-02,187.104004
2015-10-05,190.433517
2015-10-06,189.781021
2015-10-07,191.335434
2015-10-08,193.062561
2015-10-09,193.177673
2015-10-12,193.359985
2015-10-13,192.141403
2015-10-14,191.220291
2015-10-15,194.156403
2015-10-16,195.039124
2015-10-19,195.135071
2015-10-20,194.88562
2015-10-21,193.676636
2015-10-22,196.900574
2015-10-23,199.11702
2015-10-26,198.608505
2015-10-27,198.205505
2015-10-28,200.479538
2015-10-29,200.431534
2015-10-30,199.510406
2015-11-02,201.870834
2015-11-03,202.456085
2015-11-04,201.861206
2015-11-05,201.640533
2015-11-06,201.534988
2015-11-09,199.654358
2015-11-10,200.114914
2015-11-11,199.32814
2015-11-12,196.545547
2015-11-13,194.338669
2015-11-16,197.293961
2015-11-17,197.150055
2015-11-18,200.278046
2015-11-19,200.105331
2015-11-20,200.834549
2015-11-23,200.604279
2015-11-24,200.872955
2015-11-25,200.844177
2015-11-27,201.074417
2015-11-30,200.23967
2015-12-01,202.149078
2015-12-02,200.086151
2015-12-03,197.284348
2015-12-04,201.131989
2015-12-07,199.913406
2015-12-08,198.570099
2015-12-09,197.025299
2015-12-10,197.533829
2015-12-11,193.705414
2015-12-14,194.684097
2015-12-15,196.727859
2015-12-16,199.606369
2015-12-17,196.564728
2015-12-18,193.062515
2015-12-21,194.655106
2015-12-22,196.421463
2015-12-23,198.853806
2015-12-24,198.52562
2015-12-28,198.071976
2015-12-29,200.185791
2015-12-30,198.766937
2015-12-31,196.77858
2016-01-04,194.027725
2016-01-05,194.355896
2016-01-06,191.904251
2016-01-07,187.300171
2016-01-08,185.244247
2016-01-11,185.427643
2016-01-12,186.923752
2016-01-13,182.261749
2016-01-14,185.253891
2016-01-15,181.277222
2016-01-19,181.518524
2016-01-20,179.192352
2016-01-21,180.196167
2016-01-22,183.892944
2016-01-25,181.113144
2016-01-26,183.584061
2016-01-27,181.58609
2016-01-28,182.531982
2016-01-29,186.981628
2016-02-01,186.914063
2016-02-02,183.545471
2016-02-03,184.645798
2016-02-04,184.935379
2016-02-05,181.412338
2016-02-08,178.970337
2016-02-09,178.979996
2016-02-10,178.825562
2016-02-11,176.499405
2016-02-12,180.138275
2016-02-16,183.178696
2016-02-17,186.170868
2016-02-18,185.40834
2016-02-19,185.321457
2016-02-22,188.004791
2016-02-23,185.630341
2016-02-24,186.479736
2016-02-25,188.738327
2016-02-26,188.304001
2016-02-29,186.827194
2016-03-01,191.218933
2016-03-02,192.077972
2016-03-03,192.830872
2016-03-04,193.458252
2016-03-07,193.612686
2016-03-08,191.49884
2016-03-09,192.444778
2016-03-10,192.599182
2016-03-11,195.707184
2016-03-14,195.456253
2016-03-15,195.137741
2016-03-16,196.266998
2016-03-17,197.512146
2016-03-18,198.2883
2016-03-21,198.569626
2016-03-22,198.462936
2016-03-23,197.153168
2016-03-24,197.065842
2016-03-28,197.182281
2016-03-29,199.006241
2016-03-30,199.879425
2016-03-31,199.394333
2016-04-01,200.752594
2016-04-04,200.102554
2016-04-05,198.103958
2016-04-06,200.267502
2016-04-07,197.87114
2016-04-08,198.404724
2016-04-11,197.939041
2016-04-12,199.78241
2016-04-13,201.8004
2016-04-14,201.810104
2016-04-15,201.58696
2016-04-18,203.003448
2016-04-19,203.643753
2016-04-20,203.837814
2016-04-21,202.741486
2016-04-22,202.741486
2016-04-25,202.392227
2016-04-26,202.692963
2016-04-27,203.110184
2016-04-28,201.266785
2016-04-29,200.180191
2016-05-02,201.771317
2016-05-03,200.015244
2016-05-04,198.899506
2016-05-05,198.860733
2016-05-06,199.588348
2016-05-09,199.753281
2016-05-10,202.237
2016-05-11,200.345108
2016-05-12,200.40332
2016-05-13,198.656967
2016-05-16,200.616776
2016-05-17,198.744293
2016-05-18,198.802521
2016-05-19,198.113678
2016-05-20,199.365219
2016-05-23,199.093567
2016-05-24,201.674286
2016-05-25,203.042267
2016-05-26,203.100464
2016-05-27,203.973648
2016-05-31,203.585556
2016-06-01,204.002731
2016-06-02,204.623657
2016-06-03,204.012436
2016-06-06,205.050568
2016-06-07,205.370697
2016-06-08,206.040146
2016-06-09,205.758774
2016-06-10,203.808716
2016-06-13,202.237
2016-06-14,201.839203
2016-06-15,201.557861
2016-06-16,202.159378
2016-06-17,201.406509
2016-06-20,202.703568
2016-06-21,203.278961
2016-06-22,202.947388
2016-06-23,205.590271
2016-06-24,198.207718
2016-06-27,194.657867
2016-06-28,198.168701
2016-06-29,201.543015
2016-06-30,204.293198
2016-07-01,204.72229
2016-07-05,203.24968
2016-07-06,204.468765
2016-07-07,204.341949
2016-07-08,207.384689
2016-07-11,208.11615
2016-07-12,209.627777
2016-07-13,209.598495
2016-07-14,210.768799
2016-07-15,210.485962
2016-07-18,211.05162
2016-07-19,210.837067
2016-07-20,211.714767
2016-07-21,210.91507
2016-07-22,211.861069
2016-07-25,211.28566
2016-07-26,211.383194
2016-07-27,211.158905
2016-07-28,211.40271
2016-07-29,211.744019
2016-08-01,211.568497
2016-08-02,210.212906
2016-08-03,210.827301
2016-08-04,211.05162
2016-08-05,212.777771
2016-08-08,212.651016
2016-08-09,212.777771
2016-08-10,212.25116
2016-08-11,213.236145
2016-08-12,213.050858
2016-08-15,213.665253
2016-08-16,212.563248
2016-08-17,212.963089
2016-08-18,213.440964
2016-08-19,213.12886
2016-08-22,213.11911
2016-08-23,213.548248
2016-08-24,212.455963
2016-08-25,212.309662
2016-08-26,211.909821
2016-08-29,212.953339
2016-08-30,212.602219
2016-08-31,211.997604
2016-09-01,212.007324
2016-09-02,212.963089
2016-09-06,213.60675
2016-09-07,213.587219
2016-09-08,213.099609
2016-09-09,207.999115
2016-09-12,210.983322
2016-09-13,207.950348
2016-09-14,207.87233
2016-09-15,209.94957
2016-09-16,209.138077
2016-09-19,209.177277
2016-09-20,209.187073
2016-09-21,211.539505
2016-09-22,212.872513
2016-09-23,211.706116
2016-09-26,209.990829
2016-09-27,211.294464
2016-09-28,212.343246
2016-09-29,210.422104
2016-09-30,212.009979
2016-10-03,211.500275
2016-10-04,210.422104
2016-10-05,211.353287
2016-10-06,211.500275
2016-10-07,210.774948
2016-10-10,211.872757
2016-10-11,209.196884
2016-10-12,209.471359
2016-10-13,208.785217
2016-10-14,208.893036
2016-10-17,208.16774
2016-10-18,209.471359
2016-10-19,210.030045
2016-10-20,209.637985
2016-10-21,209.735977
2016-10-24,210.62796
2016-10-25,209.922211
2016-10-26,209.500748
2016-10-27,208.942047
2016-10-28,208.324539
2016-10-31,208.334351
2016-11-01,206.82489
2016-11-02,205.580078
2016-11-03,204.639114
2016-11-04,204.413681
2016-11-07,208.92244
2016-11-08,209.863403
2016-11-09,212.088394
2016-11-10,212.617661
2016-11-11,212.127594
2016-11-14,212.29422
2016-11-15,213.950699
2016-11-16,213.548828
2016-11-17,214.646622
2016-11-18,214.166336
2016-11-21,215.783615
2016-11-22,216.205093
2016-11-23,216.322693
2016-11-25,217.126434
2016-11-28,216.107071
2016-11-29,216.528534
2016-11-30,216.009033
2016-12-01,215.215134
2016-12-02,215.322937
2016-12-05,216.616745
2016-12-06,217.302887
2016-12-07,220.145355
2016-12-08,220.684448
2016-12-09,222.017456
2016-12-12,221.762619
2016-12-13,223.242661
2016-12-14,221.399963
2016-12-15,222.311523
2016-12-16,221.876724
2016-12-19,222.359833
2016-12-20,223.217606
2016-12-21,222.596466
2016-12-22,222.211945
2016-12-23,222.537308
2016-12-27,223.089447
2016-12-28,221.245697
2016-12-29,221.196426
2016-12-30,220.387939
2017-01-03,222.073914
2017-01-04,223.395081
2017-01-05,223.217606
2017-01-06,224.01622
2017-01-09,223.276779
2017-01-10,223.276779
2017-01-11,223.907761
2017-01-12,223.345779
2017-01-13,223.858475
2017-01-17,223.069702
2017-01-18,223.562683
2017-01-19,222.734497
2017-01-20,223.552826
2017-01-23,222.971115
2017-01-24,224.400742
2017-01-25,226.343048
2017-01-26,226.106415
2017-01-27,225.75148
2017-01-30,224.35144
2017-01-31,224.331726
2017-02-01,224.420456
2017-02-02,224.568359
2017-02-03,226.116272
2017-02-06,225.712036
2017-02-07,225.721909
2017-02-08,226.017685
2017-02-09,227.358566
2017-02-10,228.255768
2017-02-13,229.498062
2017-02-14,230.414978
2017-02-15,231.617844
2017-02-16,231.420654
2017-02-17,231.785446
2017-02-21,233.165771
2017-02-22,232.958725
2017-02-23,233.116486
2017-02-24,233.412262
2017-02-27,233.777054
2017-02-28,233.146057
2017-03-01,236.409515
2017-03-02,234.920761
2017-03-03,235.068665
2017-03-06,234.368622
2017-03-07,233.66861
2017-03-08,233.234802
2017-03-09,233.530579
2017-03-10,234.348923
2017-03-13,234.467224
2017-03-14,233.570007
2017-03-15,235.591202
2017-03-16,235.127792
2017-03-17,234.714874
2017-03-20,234.457413
2017-03-21,231.447098
2017-03-22,231.99173
2017-03-23,231.744171
2017-03-24,231.575836
2017-03-27,231.338181
2017-03-28,233.021576
2017-03-29,233.23941
2017-03-30,233.982101
2017-03-31,233.437485
2017-04-03,233.031479
2017-04-04,233.180008
2017-04-05,232.486847
2017-04-06,233.140411
2017-04-07,232.90274
2017-04-10,233.041382
2017-04-11,232.764114
2017-04-12,231.744171
2017-04-13,230.239014
2017-04-17,232.278915
2017-04-18,231.585724
2017-04-19,231.159943
2017-04-20,233.041382
2017-04-21,232.298691
2017-04-24,234.8535
2017-04-25,236.220032
2017-04-26,236.071487
2017-04-27,236.269547
2017-04-28,235.754608
2017-05-01,236.348755
2017-05-02,236.437881
2017-05-03,236.150711
2017-05-04,236.427963
2017-05-05,237.358795
2017-05-08,237.319199
2017-05-09,237.101334
2017-05-10,237.52713
2017-05-11,237.041931
2017-05-12,236.645828
2017-05-15,237.952927
2017-05-16,237.735077
2017-05-17,233.516693
2017-05-18,234.457413
2017-05-19,235.982361
2017-05-22,237.180557
2017-05-23,237.705383
2017-05-24,238.259918
2017-05-25,239.398666
2017-05-26,239.349167
2017-05-30,239.14122
2017-05-31,239.081802
2017-06-01,240.983047
2017-06-02,241.785126
2017-06-05,241.606903
2017-06-06,240.834518
2017-06-07,241.280121
2017-06-08,241.398941
2017-06-09,241.032562
2017-06-12,240.983047
2017-06-13,242.161438
2017-06-14,241.854462
2017-06-15,241.389053
2017-06-16,241.441788
2017-06-19,243.451813
2017-06-20,241.809952
2017-06-21,241.750244
2017-06-22,241.640793
2017-06-23,241.929367
2017-06-26,242.088562
2017-06-27,240.13826
2017-06-28,242.287598
2017-06-29,240.158157
2017-06-30,240.605942
2017-07-03,241.013916
2017-07-05,241.571152
2017-07-06,239.362106
2017-07-07,240.914398
2017-07-10,241.173111
2017-07-11,240.994003
2017-07-12,242.805008
2017-07-13,243.212997
2017-07-14,244.347366
2017-07-17,244.317505
2017-07-18,244.446869
2017-07-19,245.770309
2017-07-20,245.879761
2017-07-21,245.660858
2017-07-24,245.601151
2017-07-25,246.198181
2017-07-26,246.20813
2017-07-27,245.979263
2017-07-28,245.690704
2017-07-31,245.551392
2017-08-01,246.098679
2017-08-02,246.218079
2017-08-03,245.740463
2017-08-04,246.188232
2017-08-07,246.64595
2017-08-08,246.038971
2017-08-09,246.029022
2017-08-10,242.556244
2017-08-11,242.914474
2017-08-14,245.322525
2017-08-15,245.292664
2017-08-16,245.720551
2017-08-17,241.889557
2017-08-18,241.511444
2017-08-21,241.7005
2017-08-22,244.227966
2017-08-23,243.352295
2017-08-24,242.785126
2017-08-25,243.352295
2017-08-28,243.362259
2017-08-29,243.640884
2017-08-30,244.795135
2017-08-31,246.267838
2017-09-01,246.616104
2017-09-05,244.844894
2017-09-06,245.68074
2017-09-07,245.650894
2017-09-08,245.362335
2017-09-11,247.97934
2017-09-12,248.815201
2017-09-13,248.934601
2017-09-14,248.854996
2017-09-15,249.190002
2017-09-18,249.720001
2017-09-19,249.970001
2017-09-20,250.059998
2017-09-21,249.389999
2017-09-22,249.440002
2017-09-25,248.929993
2017-09-26,249.080002
2017-09-27,250.050003
2017-09-28,250.350006
2017-09-29,251.229996
2017-10-02,252.320007
2017-10-03,252.860001
2017-10-04,253.160004
2017-10-05,254.660004
2017-10-06,254.369995
2017-10-09,253.949997
2017-10-10,254.619995
2017-10-11,255.020004
2017-10-12,254.639999
2017-10-13,254.949997
2017-10-16,255.289993
2017-10-17,255.470001
2017-10-18,255.720001
2017-10-19,255.789993
2017-10-20,257.109985
2017-10-23,256.109985
2017-10-24,256.559998
2017-10-25,255.289993
2017-10-26,255.619995
2017-10-27,257.709991
2017-10-30,256.75
2017-10-31,257.149994
2017-11-01,257.48999
2017-11-02,257.589996
2017-11-03,258.450012
2017-11-06,258.850006
2017-11-07,258.670013
2017-11-08,259.109985
2017-11-09,258.170013
2017-11-10,258.089996
2017-11-13,258.329987
2017-11-14,257.730011
2017-11-15,256.440002
2017-11-16,258.619995
2017-11-17,257.859985
2017-11-20,258.299988
2017-11-21,259.98999
2017-11-22,259.76001
2017-11-24,260.359985
2017-11-27,260.230011
2017-11-28,262.869995
2017-11-29,262.709991
2017-11-30,265.01001
2017-12-01,264.459991
2017-12-04,264.140015
2017-12-05,263.190002
2017-12-06,263.23999
2017-12-07,264.070007
2017-12-08,265.51001
2017-12-11,266.309998
2017-12-12,266.779999
2017-12-13,266.75
2017-12-14,265.660004
2017-12-15,266.51001
2017-12-18,268.200012
2017-12-19,267.170013
2017-12-20,267.029999
2017-12-21,267.579987
2017-12-22,267.51001
