Date,AMZN,PG,XOM,BRK_B,JNJ,BA,DWDP,AMT,AAPL,NEE,XL,PLD,HIG,WMT
2015-05-07,426.880005,74.016266,79.398506,145.309998,92.389328,131.494919,48.10527,89.050346,119.53936,92.85965,34.351101,36.855709,39.144184,72.806122
2015-05-08,433.690002,74.717659,80.658379,148.309998,94.067284,135.184464,49.254711,90.305779,121.791595,93.422714,34.613178,37.332092,39.638359,73.272636
2015-05-11,432.850006,74.080872,79.30584,146.169998,93.659363,135.584076,49.302212,89.069366,120.550941,92.315041,34.435345,37.048096,39.533813,72.871429
2015-05-12,431.019989,73.785553,79.525154,144.789993,93.140228,135.156555,48.399761,89.021835,120.121506,92.222725,34.48214,36.965645,39.182201,73.673843
2015-05-13,426.869995,73.554817,79.104782,144.259995,93.214409,135.33313,48.190773,88.394112,120.255112,92.490417,34.557018,36.56255,39.31525,72.927406
2015-05-14,432.279999,74.35775,79.479477,145.779999,94.401009,137.507843,48.675247,90.17263,123.060837,93.302704,34.893974,36.892353,39.552837,73.449913
2015-05-15,426,74.800743,79.826744,145.259995,94.836731,136.504135,48.931725,90.838402,122.889061,94.281151,35.034382,37.313774,39.277229,73.935112
2015-05-18,425.23999,74.514641,79.369804,145.830002,95.875023,136.346146,48.447262,90.543556,124.244225,94.428841,35.156063,37.176357,39.571835,74.56958
2015-05-19,421.709991,74.59771,79.497749,146.539993,96.375626,136.662125,48.190773,90.781326,124.129684,94.622688,35.212223,37.148876,40.027996,71.313217
2015-05-20,423.859985,74.274681,79.625687,145.940002,96.041885,136.076614,48.485256,89.706604,124.12014,94.63192,35.352612,37.332092,40.275078,70.818703
2015-05-21,431.630005,74.210098,79.698799,145.270004,95.64035,136.940964,48.808239,89.307144,125.389404,94.299614,35.043739,36.94733,39.951969,71.014648
2015-05-22,427.630005,73.785553,79.068245,144.600006,94.641182,134.580368,48.72274,89.735138,126.48687,94.364227,35.343254,36.901516,39.780914,70.781387
2015-05-26,425.470001,73.038017,77.999008,143.630005,94.146263,132.712372,48.086277,89.982422,123.700233,93.256554,35.474304,36.599194,39.153687,69.885658
2015-05-27,431.420013,73.268723,77.779671,144.75,94.435738,132.898254,48.637245,90.505516,126.00972,93.786751,35.380699,36.983967,39.419788,70.15625
2015-05-28,426.570007,73.213364,77.779671,144.740005,94.454422,132.275558,48.988724,89.9729,125.761581,95.126144,35.212223,36.883194,39.457966,69.829674
2015-05-29,429.230011,72.345825,77.861923,143,93.511269,130.593399,49.463699,88.251442,124.330093,95.191269,35.268379,36.26939,39.238438,69.297836
2015-06-01,430.920013,72.77037,77.797966,143.350006,93.417885,131.271866,49.644184,89.62101,124.578217,96.298141,35.212223,36.75494,39.142982,69.727051
2015-06-02,430.98999,72.484276,77.807076,143.029999,93.361862,133.130554,50.014671,89.544914,124.024727,95.079643,34.996944,36.800743,39.162075,69.540421
2015-06-03,436.589996,72.502724,77.633438,143.190002,93.464592,133.651001,50.356651,88.146812,124.177399,93.219368,35.27774,36.599194,39.753853,69.87632
2015-06-04,430.779999,72.124336,76.966316,141.369995,92.661507,131.21611,50.39465,90.039482,123.452118,93.358879,34.940784,36.69997,39.333878,69.185875
2015-06-05,426.950012,71.459846,77.021149,140.759995,92.063866,130.788589,49.463699,87.994644,122.774544,91.870636,34.669342,36.626671,39.648861,68.168823
2015-06-08,423.5,71.718262,77.542068,139.520004,91.475578,130.704941,48.82724,88.289482,121.963356,91.266052,34.444702,36.461781,39.133438,67.748962
2015-06-09,425.480011,72.816505,77.295319,139.630005,91.70903,130.203094,48.941235,87.56665,121.600708,91.331154,34.528934,36.119717,39.142982,67.61834
2015-06-10,430.769989,73.407166,77.871063,140.860001,92.334686,131.615707,49.387703,88.165848,122.994041,92.196198,35.259014,36.415554,40.116554,68.047539
2015-06-11,432.970001,73.287186,77.761391,141.360001,92.670837,132.861053,49.549191,88.850609,122.717262,92.707764,35.569214,36.655922,40.402897,68.056877
2015-06-12,429.920013,72.788826,76.783539,140.289993,91.83976,132.712372,49.245209,88.641373,121.362137,92.307808,35.315414,36.323109,40.278812,67.581017
2015-06-15,423.670013,72.096649,76.509392,139.399994,91.03669,132.238403,49.264214,88.163574,121.12355,92.196198,35.118019,36.082741,39.849297,67.114494
2015-06-16,427.26001,73.001083,77.386711,139.710007,91.849098,132.284851,49.957672,89.119186,121.772491,92.577545,35.597412,36.239906,40.116554,67.506363
2015-06-17,427.809998,73.905533,77.432411,139.970001,92.194595,133.297836,50.67963,89.941017,121.486191,93.665825,35.682018,36.424801,39.963837,67.860939
2015-06-18,439.390015,74.588463,78.117813,142.669998,93.716721,135.110107,50.907619,91.909546,122.039688,95.116852,36.255405,36.748371,40.450626,68.0942
2015-06-19,434.920013,74.33007,77.871063,140.960007,93.249802,134.877777,50.613136,91.708862,120.818161,93.907654,36.048615,36.332348,40.107006,67.870247
2015-06-22,436.290009,74.246986,77.834503,141.529999,93.464592,135.407486,50.765121,91.53685,121.782036,93.721634,36.199001,36.258392,40.746502,67.916924
2015-06-23,445.98999,73.637894,77.743111,141.330002,93.17511,134.227219,50.888618,91.976425,121.228523,92.354309,35.954613,35.870102,40.612873,67.711639
2015-06-24,440.839996,73.379486,77.386711,140.089996,92.754883,132.898254,50.442142,90.858376,122.259201,91.6474,35.606819,35.703701,40.345623,67.534363
2015-06-25,440.100006,73.268723,76.701309,139.449997,92.5588,132.387054,50.556137,90.533478,121.677055,91.145103,35.334213,35.232212,39.925655,67.049179
2015-06-26,438.100006,73.222572,76.637337,139.779999,93.044365,132.414948,50.431656,90.055672,120.961311,91.805519,35.418816,35.352394,40.154732,67.291771
2015-06-29,429.859985,72.281227,75.686905,136.509995,91.214111,128.929871,48.631557,88.813385,118.84269,91.312553,34.836025,34.353951,39.381599,66.638641
2015-06-30,434.089996,72.207397,76.034164,136.110001,91.008675,128.920578,48.995407,89.147858,119.701591,91.182327,34.967625,34.298473,39.67749,66.181442
2015-07-01,437.390015,73.57328,75.275658,137.520004,91.951828,130.788589,49.206059,89.835884,120.818161,91.554398,35.691418,34.945621,42.178207,67.067825
2015-07-02,437.709991,73.767097,75.979355,137.389999,91.923828,130.305313,49.196484,90.695938,120.665459,93.219368,35.484619,35.065804,42.025497,67.049179
2015-07-06,436.040009,73.877831,75.421883,136.889999,91.699692,130.593399,48.420906,90.762825,120.245567,93.442589,35.437614,35.028828,42.073231,67.674324
2015-07-07,436.720001,75.419075,75.732613,138.440002,92.372032,133.037643,48.679432,91.383942,119.949722,95.693542,35.578617,35.77766,42.120941,68.849968
2015-07-08,429.700012,74.745354,74.910118,136.899994,91.298141,131.894516,47.415531,90.285019,116.972214,94.828514,35.118019,35.324657,41.071022,68.168823
2015-07-09,434.390015,74.440804,74.571983,138.25,91.886467,132.712372,48.124081,90.198997,114.586388,94.112297,35.136818,35.361641,41.185555,67.907585
2015-07-10,443.51001,74.708443,75.138573,139.729996,92.941658,134.273697,49.225208,91.183273,117.649788,94.540161,35.682018,35.657471,41.786877,68.224831
2015-07-13,455.570007,75.594437,75.321358,141.389999,93.632675,136.262482,49.732685,91.450844,119.921097,94.847115,35.851212,35.916328,43.046776,68.933945
2015-07-14,465.570007,75.714409,75.951927,141.119995,93.17511,137.312698,50.785934,91.240623,119.873367,94.8657,36.076809,35.953312,43.619476,68.849968
2015-07-15,461.190002,75.815926,75.63208,142.610001,93.772736,136.513443,49.885883,91.689743,121.028114,95.591232,36.00161,36.055004,44.554859,68.719345
